User ID,Subscription Type,Monthly Revenue,Join Date,Last Payment Date,Country,Age,Gender,Device,Plan Duration,plan_duration_days,days_since_last_payment,user_lifetime_days,is_churned
1315,Basic,11,2022-08-20,2024-01-29,United States,42,Male,Smartphone,1 Month,30,446,973,1
1316,Premium,12,2022-08-28,2024-01-16,United States,48,Female,Tablet,1 Month,30,459,965,1
1317,Basic,11,2022-09-02,2024-05-17,Canada,31,Male,Tablet,1 Month,30,337,960,1
1318,Standard,11,2022-09-04,2023-05-14,United Kingdom,42,Male,Smartphone,1 Month,30,706,958,1
1319,Standard,14,2022-09-06,2023-10-12,Australia,35,Male,Smartphone,1 Month,30,555,956,1
1320,Basic,10,2022-09-14,2023-11-19,Germany,39,Male,Laptop,1 Month,30,517,948,1
1321,Premium,13,2022-09-15,2023-12-31,France,50,Female,Tablet,1 Month,30,475,947,1
1322,Basic,11,2022-09-16,2024-02-17,Brazil,40,Male,Smartphone,1 Month,30,427,946,1
1323,Standard,10,2022-09-28,2024-07-03,Mexico,29,Male,Smartphone,1 Month,30,290,934,1
1324,Premium,10,2022-10-02,2023-07-31,Spain,48,Female,Smart TV,1 Month,30,628,930,1
1325,Basic,15,2022-10-03,2024-04-10,Italy,34,Male,Smartphone,1 Month,30,374,929,1
1326,Premium,10,2022-10-05,2023-04-11,Spain,48,Male,Smartphone,1 Month,30,739,927,1
1327,Basic,12,2022-10-07,2023-04-06,Spain,48,Male,Laptop,1 Month,30,744,925,1
1328,Standard,12,2022-10-09,2024-07-19,United States,35,Female,Tablet,1 Month,30,274,923,1
1329,Standard,11,2022-10-11,2023-05-16,Canada,29,Male,Laptop,1 Month,30,704,921,1
1330,Basic,14,2022-10-13,2023-02-17,United States,47,Female,Smart TV,1 Month,30,792,919,1
1331,Premium,12,2022-10-15,2023-03-24,United States,36,Male,Smartphone,1 Month,30,757,917,1
1332,Basic,12,2022-10-17,2023-05-05,Canada,40,Female,Smartphone,1 Month,30,715,915,1
1333,Standard,14,2022-10-21,2023-05-21,United Kingdom,51,Male,Tablet,1 Month,30,699,911,1
1334,Premium,12,2022-10-23,2023-11-20,Australia,37,Male,Smart TV,1 Month,30,516,909,1
1335,Basic,12,2022-10-24,2022-12-31,Germany,36,Male,Tablet,1 Month,30,840,908,1
1336,Premium,12,2022-10-28,2024-05-06,France,45,Male,Tablet,1 Month,30,348,904,1
1337,Basic,11,2022-10-31,2024-04-09,Brazil,31,Female,Tablet,1 Month,30,375,901,1
1338,Standard,14,2022-11-03,2024-05-01,Mexico,45,Female,Laptop,1 Month,30,353,898,1
1339,Standard,11,2022-11-04,2023-11-17,Spain,30,Male,Laptop,1 Month,30,519,897,1
1340,Basic,14,2022-11-05,2024-01-05,Italy,40,Female,Smartphone,1 Month,30,470,896,1
1341,Premium,14,2022-11-06,2023-05-15,Spain,44,Female,Smart TV,1 Month,30,705,895,1
1342,Basic,12,2022-11-01,2022-12-16,Spain,36,Female,Laptop,1 Month,30,855,900,1
1343,Standard,10,2022-11-01,2024-04-06,United States,36,Male,Tablet,1 Month,30,378,900,1
1344,Premium,11,2022-10-29,2024-01-27,Canada,32,Female,Smartphone,1 Month,30,448,903,1
1345,Basic,10,2022-10-27,2023-03-13,United States,46,Male,Smart TV,1 Month,30,768,905,1
1346,Basic,12,2022-10-16,2024-02-07,United States,39,Female,Smart TV,1 Month,30,437,916,1
1347,Basic,13,2022-10-14,2023-09-19,Canada,30,Male,Smart TV,1 Month,30,578,918,1
1348,Standard,13,2022-09-14,2023-04-01,United Kingdom,34,Male,Laptop,1 Month,30,749,948,1
1349,Premium,14,2022-09-03,2024-03-31,Australia,28,Male,Laptop,1 Month,30,384,959,1
1350,Basic,13,2022-08-27,2023-11-13,Germany,39,Female,Smartphone,1 Month,30,523,966,1
1351,Basic,12,2022-08-27,2023-06-03,France,34,Female,Laptop,1 Month,30,686,966,1
1352,Premium,13,2022-08-21,2023-02-07,Brazil,42,Male,Laptop,1 Month,30,802,972,1
1353,Standard,13,2022-08-13,2023-06-12,Mexico,29,Female,Tablet,1 Month,30,677,980,1
1354,Standard,13,2022-08-12,2023-10-31,Spain,29,Male,Tablet,1 Month,30,536,981,1
1355,Basic,12,2022-07-24,2024-04-21,Italy,30,Male,Tablet,1 Month,30,363,1000,1
1356,Premium,11,2022-07-24,2022-09-30,Spain,51,Male,Smartphone,1 Month,30,932,1000,1
1357,Standard,11,2022-07-12,2022-09-08,Spain,51,Male,Smart TV,1 Month,30,954,1012,1
1358,Basic,13,2022-07-09,2023-11-27,United States,44,Male,Tablet,1 Month,30,509,1015,1
1359,Standard,13,2022-07-09,2023-06-21,Canada,35,Male,Laptop,1 Month,30,668,1015,1
1360,Premium,10,2022-07-10,2023-04-10,United States,39,Male,Smart TV,1 Month,30,740,1014,1
1361,Basic,12,2022-07-02,2023-04-29,United States,41,Female,Laptop,1 Month,30,721,1022,1
1362,Premium,13,2022-07-02,2023-10-14,Canada,44,Female,Laptop,1 Month,30,553,1022,1
1363,Standard,11,2022-07-01,2023-03-26,United Kingdom,29,Male,Laptop,1 Month,30,755,1023,1
1364,Basic,14,2022-07-01,2023-08-11,Australia,47,Male,Tablet,1 Month,30,617,1023,1
1365,Standard,10,2022-06-30,2023-04-21,Germany,28,Female,Smartphone,1 Month,30,729,1024,1
1366,Premium,15,2022-06-29,2023-07-22,France,45,Male,Laptop,1 Month,30,637,1025,1
1367,Basic,11,2022-06-26,2023-06-30,Brazil,28,Female,Smartphone,1 Month,30,659,1028,1
1368,Standard,14,2022-06-27,2023-08-19,Mexico,31,Female,Laptop,1 Month,30,609,1027,1
1369,Premium,13,2022-06-25,2024-02-21,Spain,47,Female,Laptop,1 Month,30,423,1029,1
1370,Basic,13,2022-06-23,2022-07-25,Italy,42,Female,Tablet,1 Month,30,999,1031,1
1371,Premium,14,2022-06-24,2023-09-25,Spain,34,Female,Laptop,1 Month,30,572,1030,1
1372,Basic,12,2022-06-25,2022-12-13,Spain,40,Female,Laptop,1 Month,30,858,1029,1
1373,Standard,13,2022-06-26,2023-08-05,United States,42,Female,Laptop,1 Month,30,623,1028,1
1374,Standard,14,2022-06-27,2024-05-26,Canada,33,Male,Smart TV,1 Month,30,328,1027,1
1375,Basic,12,2022-06-30,2023-06-18,United States,30,Male,Laptop,1 Month,30,671,1024,1
1376,Premium,14,2022-07-03,2022-12-25,United States,29,Male,Tablet,1 Month,30,846,1021,1
1377,Basic,13,2022-07-09,2023-05-27,Canada,31,Male,Smart TV,1 Month,30,693,1015,1
1378,Standard,14,2022-07-17,2024-06-10,United Kingdom,46,Female,Smart TV,1 Month,30,313,1007,1
1379,Premium,11,2022-07-22,2023-10-26,Australia,46,Female,Smartphone,1 Month,30,541,1002,1
1380,Basic,11,2022-07-28,2024-04-02,Germany,47,Male,Laptop,1 Month,30,382,996,1
1381,Premium,12,2022-08-04,2023-10-06,France,48,Female,Smart TV,1 Month,30,561,989,1
1382,Basic,13,2022-08-08,2023-08-16,Brazil,32,Female,Smart TV,1 Month,30,612,985,1
1383,Standard,13,2022-08-13,2023-01-29,Mexico,51,Female,Tablet,1 Month,30,811,980,1
1384,Standard,13,2022-08-17,2023-03-21,Spain,33,Male,Smart TV,1 Month,30,760,976,1
1385,Basic,15,2022-08-20,2022-11-18,Italy,43,Male,Smartphone,1 Month,30,883,973,1
1386,Premium,14,2022-08-28,2023-10-11,Spain,43,Female,Smart TV,1 Month,30,556,965,1
1387,Basic,13,2022-08-29,2023-12-11,Spain,42,Male,Smart TV,1 Month,30,495,964,1
1388,Standard,15,2022-09-03,2023-08-17,United States,30,Male,Smartphone,1 Month,30,611,959,1
1389,Premium,13,2022-09-10,2023-08-07,Canada,50,Male,Smartphone,1 Month,30,621,952,1
1390,Basic,11,2022-09-13,2023-09-21,United States,51,Female,Laptop,1 Month,30,576,949,1
1391,Premium,14,2022-09-15,2022-10-25,United States,36,Female,Tablet,1 Month,30,907,947,1
1392,Basic,13,2022-09-25,2022-12-25,Canada,41,Female,Tablet,1 Month,30,846,937,1
1393,Standard,10,2022-10-01,2023-06-13,United Kingdom,37,Male,Smart TV,1 Month,30,676,931,1
1394,Standard,11,2022-10-02,2023-04-02,Australia,30,Female,Tablet,1 Month,30,748,930,1
1395,Basic,11,2022-10-05,2024-05-20,Germany,50,Female,Tablet,1 Month,30,334,927,1
1396,Premium,14,2022-10-06,2024-05-28,France,41,Female,Smart TV,1 Month,30,326,926,1
1397,Basic,14,2022-10-07,2024-06-11,Brazil,29,Female,Laptop,1 Month,30,312,925,1
1398,Standard,12,2022-10-10,2024-08-29,Mexico,43,Male,Smart TV,1 Month,30,233,922,1
1399,Premium,12,2022-10-12,2024-06-07,Spain,31,Female,Smart TV,1 Month,30,316,920,1
1400,Basic,14,2022-10-15,2023-09-19,Italy,40,Male,Laptop,1 Month,30,578,917,1
1401,Premium,12,2022-10-17,2023-07-16,Spain,35,Female,Smart TV,1 Month,30,643,915,1
1402,Basic,13,2022-10-21,2024-03-26,Spain,39,Female,Laptop,1 Month,30,389,911,1
1403,Standard,14,2022-10-23,2023-11-22,United States,48,Male,Laptop,1 Month,30,514,909,1
1404,Standard,14,2022-10-24,2023-10-18,Canada,42,Female,Tablet,1 Month,30,549,908,1
1405,Basic,11,2022-10-27,2023-03-12,United States,48,Female,Smart TV,1 Month,30,769,905,1
1406,Premium,10,2022-10-30,2023-07-12,United States,33,Female,Smart TV,1 Month,30,647,902,1
1407,Basic,14,2022-10-31,2023-07-05,Canada,45,Female,Smart TV,1 Month,30,654,901,1
1408,Standard,14,2022-11-03,2024-04-21,United Kingdom,40,Female,Smart TV,1 Month,30,363,898,1
1409,Premium,15,2022-11-05,2023-08-20,Australia,38,Male,Tablet,1 Month,30,608,896,1
1410,Basic,14,2022-11-06,2024-05-05,Germany,31,Female,Tablet,1 Month,30,349,895,1
1411,Premium,14,2022-11-01,2023-01-23,France,33,Female,Smart TV,1 Month,30,817,900,1
1412,Basic,15,2022-11-02,2023-01-17,Brazil,27,Male,Laptop,1 Month,30,823,899,1
1413,Standard,13,2022-11-02,2024-05-05,Mexico,47,Male,Smartphone,1 Month,30,349,899,1
1414,Standard,15,2022-11-01,2023-03-09,Spain,41,Male,Tablet,1 Month,30,772,900,1
1415,Basic,11,2022-10-17,2022-12-05,Italy,32,Female,Smart TV,1 Month,30,866,915,1
1416,Premium,11,2022-10-18,2024-06-11,Spain,31,Male,Smart TV,1 Month,30,312,914,1
1417,Basic,13,2022-09-28,2024-02-29,Spain,43,Female,Tablet,1 Month,30,415,934,1
1418,Standard,15,2022-09-23,2023-12-15,United States,42,Female,Smart TV,1 Month,30,491,939,1
1419,Premium,15,2022-09-22,2022-12-22,Canada,46,Male,Smartphone,1 Month,30,849,940,1
1420,Basic,12,2022-08-31,2023-02-21,United States,27,Female,Smartphone,1 Month,30,788,962,1
1421,Basic,15,2022-08-28,2023-04-30,United States,48,Female,Smart TV,1 Month,30,720,965,1
1422,Basic,15,2022-08-27,2022-09-28,Canada,49,Male,Laptop,1 Month,30,934,966,1
1423,Standard,12,2022-08-17,2023-02-22,United Kingdom,43,Male,Smart TV,1 Month,30,787,976,1
1424,Premium,14,2022-08-09,2023-01-05,Australia,38,Male,Laptop,1 Month,30,835,984,1
1425,Basic,13,2022-07-24,2022-11-19,Germany,37,Male,Smartphone,1 Month,30,882,1000,1
1426,Basic,12,2022-07-16,2023-07-09,France,39,Female,Smart TV,1 Month,30,650,1008,1
1427,Premium,10,2022-07-15,2024-03-15,Brazil,40,Male,Tablet,1 Month,30,400,1009,1
1428,Standard,12,2022-07-12,2023-08-02,Mexico,40,Male,Smart TV,1 Month,30,626,1012,1
1429,Standard,12,2022-07-12,2024-04-11,Spain,48,Male,Laptop,1 Month,30,373,1012,1
1430,Basic,13,2022-07-09,2023-05-01,Italy,43,Female,Smart TV,1 Month,30,719,1015,1
1431,Premium,10,2022-07-05,2024-04-11,Spain,46,Male,Laptop,1 Month,30,373,1019,1
1432,Standard,11,2022-07-05,2023-06-22,Spain,43,Male,Smartphone,1 Month,30,667,1019,1
1433,Basic,10,2022-07-03,2024-04-27,United States,30,Female,Tablet,1 Month,30,357,1021,1
1434,Standard,13,2022-07-01,2024-01-22,Canada,51,Female,Laptop,1 Month,30,453,1023,1
1435,Premium,12,2022-06-30,2024-05-08,United States,30,Male,Smartphone,1 Month,30,346,1024,1
1436,Basic,14,2022-06-27,2023-02-06,United States,47,Female,Smart TV,1 Month,30,803,1027,1
1437,Premium,13,2022-06-28,2023-06-24,Canada,41,Male,Laptop,1 Month,30,665,1026,1
1438,Standard,10,2022-06-28,2023-01-13,United Kingdom,45,Female,Smartphone,1 Month,30,827,1026,1
1439,Basic,14,2022-06-24,2023-12-26,Australia,47,Female,Laptop,1 Month,30,480,1030,1
1440,Standard,11,2022-06-24,2023-10-29,Germany,48,Female,Smart TV,1 Month,30,538,1030,1
1441,Premium,11,2022-06-25,2022-09-02,France,51,Female,Tablet,1 Month,30,960,1029,1
1442,Basic,10,2022-06-26,2024-01-13,Brazil,29,Male,Smart TV,1 Month,30,462,1028,1
1443,Standard,13,2022-06-27,2023-04-13,Mexico,43,Female,Laptop,1 Month,30,737,1027,1
1444,Premium,13,2022-06-29,2023-08-27,Spain,49,Female,Tablet,1 Month,30,601,1025,1
1445,Basic,11,2022-07-02,2023-03-14,Italy,37,Male,Smartphone,1 Month,30,767,1022,1
1446,Premium,13,2022-07-07,2022-12-07,Spain,48,Male,Tablet,1 Month,30,864,1017,1
1447,Basic,11,2022-07-13,2022-09-18,Spain,36,Female,Tablet,1 Month,30,944,1011,1
1448,Standard,14,2022-07-18,2023-07-10,United States,33,Female,Laptop,1 Month,30,649,1006,1
1449,Standard,14,2022-07-24,2023-04-30,Canada,38,Female,Laptop,1 Month,30,720,1000,1
1450,Basic,12,2022-07-31,2023-02-21,United States,42,Female,Smartphone,1 Month,30,788,993,1
1451,Premium,15,2022-08-01,2024-04-23,United States,30,Female,Tablet,1 Month,30,361,992,1
1452,Basic,10,2022-08-08,2023-12-04,Canada,39,Male,Smart TV,1 Month,30,502,985,1
1453,Standard,14,2022-08-13,2022-10-18,United Kingdom,36,Male,Smartphone,1 Month,30,914,980,1
1454,Premium,11,2022-08-14,2023-07-25,Australia,27,Female,Smartphone,1 Month,30,634,979,1
1455,Basic,11,2022-08-23,2024-05-06,Germany,49,Male,Smart TV,1 Month,30,348,970,1
1456,Premium,14,2022-08-27,2023-01-17,France,31,Male,Laptop,1 Month,30,823,966,1
1457,Basic,10,2022-08-31,2022-11-08,Brazil,36,Male,Laptop,1 Month,30,893,962,1
1458,Standard,14,2022-09-09,2023-08-05,Mexico,41,Female,Tablet,1 Month,30,623,953,1
1459,Standard,10,2022-09-10,2023-05-21,Spain,45,Female,Laptop,1 Month,30,699,952,1
1460,Basic,14,2022-09-12,2023-08-25,Italy,45,Male,Smart TV,1 Month,30,603,950,1
1461,Premium,11,2022-09-17,2023-09-30,Spain,32,Male,Smart TV,1 Month,30,567,945,1
1462,Basic,13,2022-09-21,2023-02-12,Spain,41,Female,Smartphone,1 Month,30,797,941,1
1463,Standard,11,2022-10-02,2023-09-19,United States,37,Male,Smart TV,1 Month,30,578,930,1
1464,Premium,10,2022-10-04,2024-05-23,Canada,27,Male,Laptop,1 Month,30,331,928,1
1465,Basic,14,2022-10-06,2022-12-14,United States,41,Male,Laptop,1 Month,30,857,926,1
1466,Premium,13,2022-10-07,2022-12-15,United States,30,Female,Smart TV,1 Month,30,856,925,1
1467,Basic,12,2022-10-08,2023-08-22,Canada,43,Male,Smartphone,1 Month,30,606,924,1
1468,Standard,12,2022-10-11,2023-07-29,United Kingdom,51,Male,Laptop,1 Month,30,630,921,1
1469,Standard,12,2022-10-13,2023-06-15,Australia,46,Female,Smart TV,1 Month,30,674,919,1
1470,Basic,10,2022-10-15,2023-04-09,Germany,27,Female,Tablet,1 Month,30,741,917,1
1471,Premium,10,2022-10-19,2023-10-19,France,51,Female,Smartphone,1 Month,30,548,913,1
1472,Basic,14,2022-10-21,2023-05-06,Brazil,28,Female,Laptop,1 Month,30,714,911,1
1473,Standard,14,2022-10-23,2023-02-21,Mexico,33,Male,Smartphone,1 Month,30,788,909,1
1474,Premium,12,2022-10-26,2023-11-12,Spain,31,Female,Laptop,1 Month,30,524,906,1
1475,Basic,13,2022-10-27,2024-06-18,Italy,47,Male,Laptop,1 Month,30,305,905,1
1476,Premium,10,2022-10-31,2024-06-22,Spain,45,Female,Tablet,1 Month,30,301,901,1
1477,Basic,13,2022-11-03,2023-11-30,Spain,42,Male,Smart TV,1 Month,30,506,898,1
1478,Standard,15,2022-11-05,2024-06-13,United States,47,Female,Smart TV,1 Month,30,310,896,1
1479,Standard,12,2022-11-06,2023-11-15,Canada,29,Female,Smart TV,1 Month,30,521,895,1
1480,Basic,13,2022-11-03,2023-05-21,United States,49,Female,Laptop,1 Month,30,699,898,1
1481,Premium,14,2022-11-03,2023-11-23,United States,41,Female,Laptop,1 Month,30,513,898,1
1482,Basic,13,2022-11-04,2023-06-12,Canada,45,Male,Smartphone,1 Month,30,677,897,1
1483,Standard,14,2022-11-02,2024-09-28,United Kingdom,49,Male,Smart TV,1 Month,30,203,899,1
1484,Premium,13,2022-10-27,2024-01-21,Australia,41,Male,Smart TV,1 Month,30,454,905,1
1485,Basic,15,2022-10-27,2022-12-02,Germany,37,Male,Laptop,1 Month,30,869,905,1
1486,Premium,14,2022-10-15,2023-03-26,France,31,Male,Smartphone,1 Month,30,755,917,1
1487,Basic,13,2022-10-03,2024-05-11,Brazil,29,Male,Smartphone,1 Month,30,343,929,1
1488,Standard,10,2022-09-25,2022-11-24,Mexico,51,Female,Smart TV,1 Month,30,877,937,1
1489,Standard,12,2022-09-16,2024-04-02,Spain,33,Male,Smart TV,1 Month,30,382,946,1
1490,Basic,12,2022-09-14,2023-12-13,Italy,31,Male,Smartphone,1 Month,30,493,948,1
1491,Premium,11,2022-09-11,2023-11-08,Spain,42,Female,Laptop,1 Month,30,528,951,1
1492,Basic,15,2022-09-09,2023-10-06,Spain,48,Female,Laptop,1 Month,30,561,953,1
1493,Standard,13,2022-08-12,2023-11-21,United States,37,Female,Laptop,1 Month,30,515,981,1
1494,Premium,13,2022-08-04,2024-07-03,Canada,51,Female,Smartphone,1 Month,30,290,989,1
1495,Basic,12,2022-08-04,2024-03-06,United States,29,Female,Tablet,1 Month,30,409,989,1
1496,Basic,13,2022-07-31,2022-11-19,United States,46,Male,Tablet,1 Month,30,882,993,1
1497,Basic,15,2022-07-29,2023-08-18,Canada,35,Male,Smart TV,1 Month,30,610,995,1
1498,Standard,15,2022-07-14,2023-04-27,United Kingdom,44,Female,Smartphone,1 Month,30,723,1010,1
1499,Premium,12,2022-07-13,2024-03-22,Australia,36,Male,Smart TV,1 Month,30,393,1011,1
1500,Basic,14,2022-07-11,2024-01-15,Germany,38,Female,Tablet,1 Month,30,460,1013,1
1501,Basic,12,2022-07-12,2023-06-01,France,36,Male,Smart TV,1 Month,30,688,1012,1
1502,Premium,14,2022-07-11,2023-03-21,Brazil,40,Female,Laptop,1 Month,30,760,1013,1
1503,Standard,10,2022-07-02,2024-01-07,Mexico,29,Male,Laptop,1 Month,30,468,1022,1
1504,Standard,11,2022-06-30,2022-09-13,Spain,32,Male,Smart TV,1 Month,30,949,1024,1
1505,Basic,12,2022-06-30,2024-05-26,Italy,30,Male,Laptop,1 Month,30,328,1024,1
1506,Premium,10,2022-06-29,2022-11-18,Spain,47,Male,Smartphone,1 Month,30,883,1025,1
1507,Standard,15,2022-06-30,2023-03-19,Spain,28,Female,Tablet,1 Month,30,762,1024,1
1508,Basic,11,2022-06-24,2022-08-09,United States,49,Male,Laptop,1 Month,30,984,1030,1
1509,Standard,12,2022-06-25,2023-07-19,Canada,50,Male,Smartphone,1 Month,30,640,1029,1
1510,Premium,11,2022-06-25,2023-03-04,United States,33,Male,Smart TV,1 Month,30,777,1029,1
1511,Basic,13,2022-06-26,2023-10-16,United States,50,Male,Smart TV,1 Month,30,551,1028,1
1512,Premium,10,2022-06-27,2023-07-26,Canada,28,Female,Smart TV,1 Month,30,633,1027,1
1513,Standard,12,2022-06-29,2023-06-19,United Kingdom,41,Male,Smartphone,1 Month,30,670,1025,1
1514,Basic,12,2022-07-01,2023-11-09,Australia,30,Female,Smartphone,1 Month,30,527,1023,1
1515,Standard,10,2022-07-03,2023-09-19,Germany,32,Male,Smart TV,1 Month,30,578,1021,1
1516,Premium,15,2022-07-12,2023-11-08,France,50,Male,Laptop,1 Month,30,528,1012,1
1517,Basic,11,2022-07-15,2024-03-21,Brazil,28,Female,Smart TV,1 Month,30,394,1009,1
1518,Standard,13,2022-07-19,2023-04-07,Mexico,45,Male,Smart TV,1 Month,30,743,1005,1
1519,Premium,14,2022-07-27,2023-04-06,Spain,31,Male,Tablet,1 Month,30,744,997,1
1520,Basic,11,2022-07-29,2023-10-13,Italy,27,Female,Smartphone,1 Month,30,554,995,1
1521,Premium,11,2022-08-06,2024-03-29,Spain,49,Male,Tablet,1 Month,30,386,987,1
1522,Basic,10,2022-08-13,2023-08-12,Spain,32,Female,Laptop,1 Month,30,616,980,1
1523,Standard,13,2022-08-14,2023-04-22,United States,38,Male,Smart TV,1 Month,30,728,979,1
1524,Standard,11,2022-08-20,2022-10-25,Canada,39,Male,Smartphone,1 Month,30,907,973,1
1525,Basic,14,2022-08-24,2023-06-27,United States,50,Female,Tablet,1 Month,30,662,969,1
1526,Premium,10,2022-08-28,2023-04-10,United States,51,Male,Tablet,1 Month,30,740,965,1
1527,Basic,15,2022-09-05,2024-01-31,Canada,32,Female,Smart TV,1 Month,30,444,957,1
1528,Standard,12,2022-09-10,2023-06-08,United Kingdom,45,Female,Smart TV,1 Month,30,681,952,1
1529,Premium,12,2022-09-11,2023-08-30,Australia,31,Female,Laptop,1 Month,30,598,951,1
1530,Basic,12,2022-09-14,2023-04-23,Germany,44,Male,Smartphone,1 Month,30,727,948,1
1531,Premium,12,2022-09-21,2022-11-06,France,30,Female,Tablet,1 Month,30,895,941,1
1532,Basic,13,2022-09-26,2024-04-01,Brazil,44,Female,Tablet,1 Month,30,383,936,1
1533,Standard,10,2022-09-30,2023-12-04,Mexico,37,Male,Tablet,1 Month,30,502,932,1
1534,Standard,14,2022-10-02,2022-11-22,Spain,30,Female,Tablet,1 Month,30,879,930,1
1535,Basic,12,2022-10-06,2024-02-21,Italy,31,Female,Smart TV,1 Month,30,423,926,1
1536,Premium,15,2022-10-07,2023-03-05,Spain,31,Female,Laptop,1 Month,30,776,925,1
1537,Basic,15,2022-10-09,2023-06-05,Spain,44,Male,Tablet,1 Month,30,684,923,1
1538,Standard,10,2022-10-11,2023-09-11,United States,44,Female,Smart TV,1 Month,30,586,921,1
1539,Premium,14,2022-10-12,2023-08-07,Canada,34,Male,Laptop,1 Month,30,621,920,1
1540,Basic,12,2022-10-16,2023-08-26,United States,42,Male,Laptop,1 Month,30,602,916,1
1541,Premium,15,2022-10-17,2023-06-30,United States,33,Male,Smartphone,1 Month,30,659,915,1
1542,Basic,11,2022-10-21,2023-12-05,Canada,35,Male,Smart TV,1 Month,30,501,911,1
1543,Standard,15,2022-10-23,2024-02-24,United Kingdom,34,Female,Laptop,1 Month,30,420,909,1
1544,Standard,14,2022-10-25,2022-11-30,Australia,47,Male,Tablet,1 Month,30,871,907,1
1545,Basic,13,2022-10-27,2022-12-24,Germany,43,Female,Laptop,1 Month,30,847,905,1
1546,Premium,13,2022-10-29,2022-12-30,France,43,Male,Smart TV,1 Month,30,841,903,1
1547,Basic,13,2022-11-01,2024-09-06,Brazil,35,Female,Smartphone,1 Month,30,225,900,1
1548,Standard,13,2022-11-04,2023-02-20,Mexico,39,Male,Tablet,1 Month,30,789,897,1
1549,Premium,10,2022-11-04,2024-03-06,Spain,39,Male,Tablet,1 Month,30,409,897,1
1550,Basic,11,2022-11-04,2024-06-25,Italy,49,Female,Smart TV,1 Month,30,298,897,1
1551,Premium,14,2022-11-05,2024-05-25,Spain,30,Male,Tablet,1 Month,30,329,896,1
1552,Basic,12,2022-11-02,2024-03-27,Spain,31,Female,Tablet,1 Month,30,388,899,1
1553,Standard,12,2022-11-03,2024-02-05,United States,39,Male,Tablet,1 Month,30,439,898,1
1554,Standard,14,2022-10-30,2023-09-09,Canada,30,Female,Laptop,1 Month,30,588,902,1
1555,Basic,13,2022-10-31,2024-04-28,United States,43,Female,Smartphone,1 Month,30,356,901,1
1556,Premium,10,2022-10-14,2023-02-19,United States,29,Female,Smartphone,1 Month,30,790,918,1
1557,Basic,14,2022-09-26,2023-11-26,Canada,46,Male,Smart TV,1 Month,30,510,936,1
1558,Standard,15,2022-09-17,2024-02-17,United Kingdom,35,Male,Smartphone,1 Month,30,427,945,1
1559,Premium,12,2022-09-16,2022-11-23,Australia,30,Male,Tablet,1 Month,30,878,946,1
1560,Basic,12,2022-09-12,2023-07-09,Germany,39,Female,Smart TV,1 Month,30,650,950,1
1561,Premium,14,2022-09-12,2023-03-17,France,41,Male,Laptop,1 Month,30,764,950,1
1562,Basic,12,2022-08-29,2022-12-11,Brazil,27,Male,Smartphone,1 Month,30,860,964,1
1563,Standard,15,2022-08-25,2023-01-31,Mexico,42,Male,Laptop,1 Month,30,809,968,1
1564,Standard,11,2022-08-15,2022-12-06,Spain,45,Female,Tablet,1 Month,30,865,978,1
1565,Basic,10,2022-08-11,2022-10-01,Italy,36,Female,Smart TV,1 Month,30,931,982,1
1566,Premium,12,2022-08-10,2023-12-11,Spain,35,Male,Laptop,1 Month,30,495,983,1
1567,Basic,13,2022-07-26,2024-02-14,Spain,38,Male,Smartphone,1 Month,30,430,998,1
1568,Standard,14,2022-07-19,2023-09-03,United States,41,Female,Smart TV,1 Month,30,594,1005,1
1569,Premium,10,2022-07-17,2023-10-29,Canada,43,Male,Tablet,1 Month,30,538,1007,1
1570,Basic,13,2022-07-17,2024-04-10,United States,44,Male,Tablet,1 Month,30,374,1007,1
1571,Basic,10,2022-07-17,2022-09-05,United States,35,Male,Tablet,1 Month,30,957,1007,1
1572,Basic,13,2022-07-11,2023-06-08,Canada,39,Male,Laptop,1 Month,30,681,1013,1
1573,Standard,15,2022-07-07,2022-10-28,United Kingdom,43,Male,Smart TV,1 Month,30,904,1017,1
1574,Premium,10,2022-07-07,2024-05-25,Australia,36,Male,Smart TV,1 Month,30,329,1017,1
1575,Basic,11,2022-07-08,2023-11-02,Germany,49,Female,Laptop,1 Month,30,534,1016,1
1576,Basic,12,2022-07-06,2023-08-26,France,29,Female,Smartphone,1 Month,30,602,1018,1
1577,Premium,10,2022-07-03,2023-12-21,Brazil,45,Male,Tablet,1 Month,30,485,1021,1
1578,Standard,11,2022-06-30,2023-04-12,Mexico,44,Female,Laptop,1 Month,30,738,1024,1
1579,Standard,11,2022-06-27,2024-02-16,Spain,40,Female,Smart TV,1 Month,30,428,1027,1
1580,Basic,15,2022-06-26,2024-01-03,Italy,51,Female,Smart TV,1 Month,30,472,1028,1
1581,Premium,15,2022-06-27,2023-01-04,Spain,30,Female,Smart TV,1 Month,30,836,1027,1
1582,Standard,14,2022-06-28,2023-01-06,Spain,50,Male,Smart TV,1 Month,30,834,1026,1
1583,Basic,12,2022-06-30,2024-01-04,United States,39,Male,Tablet,1 Month,30,471,1024,1
1584,Standard,11,2022-07-02,2023-04-28,Canada,51,Male,Tablet,1 Month,30,722,1022,1
1585,Premium,10,2022-07-05,2023-12-08,United States,42,Male,Laptop,1 Month,30,498,1019,1
1586,Basic,12,2022-07-11,2023-03-05,United States,34,Female,Tablet,1 Month,30,776,1013,1
1587,Premium,12,2022-07-18,2024-02-06,Canada,28,Male,Tablet,1 Month,30,438,1006,1
